,gid,geom,name
0,DE21,"MULTIPOLYGON(((7.18286537037251 53.1217090319203,7.17464034100004 53.2872369770001,6.99493434000004 53.342345977,6.90904134000004 53.528536977,6.64928934000005 53.5357519770001,6.60599789800006 53.593474218,6.34713888900006 53.725222219,6.10783333300003 53.9991111090001,6.00000000000006 54.186666669,5.00000000000006 54.6199999990001,5.00000000000006 54.9999999990001,3.37027777800006 55.7649999990001,3.39999999127662 55.8349999975627,9.02923846972728 53.8435771089456,8.68646099203487 53.8920887327155,8.56606034364729 53.8459576109516,8.48319131283353 53.6940680558768,8.58190351412843 53.5325139430131,8.51819547392373 53.5581392420746,8.27447604853425 53.6070873905763,8.22691599835444 53.520083711484,8.3094148340285 53.5228204453745,8.31521767868952 53.4617959594339,8.24633571351564 53.3976503593894,8.0708976374783 53.4649239832314,8.06132696259074 53.5059567976674,8.16477092350325 53.5232710241212,8.14886379362182 53.6018323053155,8.04232457810342 53.6413853799018,8.02685142574369 53.7078837319165,7.45420831079725 53.6891244904932,7.19696895168801 53.6634174062654,7.22447089839911 53.6072749615893,7.08744390835633 53.5807368695584,7.10868719135483 53.5389471501034,7.0369824438948 53.5386700607734,7.02089450267106 53.3678676904229,7.26576091624053 53.3271971469349,7.18286537037251 53.1217090319203),(7.16478331773552 53.6992867401763,7.1776407378804 53.7024682886788,7.34799565485523 53.7203617365516,7.13729613824198 53.7069755364196,7.16478331773552 53.6992867401763),(7.87305354553186 53.7873898907888,7.97798758398347 53.7774211018113,7.89844512879553 53.7945053955018,7.84627457890207 53.7869762318385,7.87305354553186 53.7873898907888),(7.72452636959336 53.7820096995786,7.66543090659818 53.7600261393527,7.81578259259703 53.7773333336233,7.81339616117961 53.7815155406996,7.72452636959336 53.7820096995786),(7.54955782240899 53.7586802640638,7.4798020906403 53.7543603169466,7.46079299749883 53.7247518082299,7.63136618286156 53.7480649572466,7.54955782240899 53.7586802640638),(7.39189609296684 53.735814242888,7.35953629271542 53.726575918987,7.4352536507005 53.7298278304376,7.42374711592425 53.7393283036477,7.39189609296684 53.735814242888),(6.78769688723839 53.6116189978159,6.65379567089676 53.5952146642848,6.74797441572199 53.5574698602095,6.81321799063301 53.6023380908828,6.78769688723839 53.6116189978159),(8.16171548182425 53.7192982756582,8.18600549211543 53.7285300877983,8.14089156144817 53.7300682186157,8.12340907647316 53.7097204940237,8.16171548182425 53.7192982756582),(7.06548581778721 53.6868972080765,6.86939646933966 53.6713915528399,6.851816677909 53.6630484402811,7.09975260849356 53.6809498067868,7.06548581778721 53.6868972080765)))",NSee_SWest
1,DE20,"MULTIPOLYGON(((3.39999999127662 55.8349999975627,3.35000072153221 55.919277781312,4.25000000000006 55.772722221,4.75000000000006 55.404166666,5.15000000000003 55.2499999990001,5.40333333300003 55.2499999990001,5.75000000000006 55.5111944440001,7.55266666700004 55.1676111100001,8.30194444400007 55.0639166660001,8.44966944500004 55.07561923,8.57545674983595 54.9380378303243,8.36630165722706 54.9038997640601,8.35307420224999 54.9683742029881,8.44071880092025 55.0177405171612,8.464195699549 55.0457147929586,8.39974477840924 55.0541616741443,8.2967152522126 54.9078146695678,8.27942996832715 54.7513896813246,8.34056137375886 54.8805745700284,8.41438101712929 54.8744800303017,8.60336907966702 54.8857078070226,8.60776158898565 54.8410546928201,8.70167387699914 54.7736882889921,8.71545089125439 54.7377159518675,8.68620975302225 54.7303408211283,8.89296777041642 54.596776874165,8.8070154545254 54.4701589586426,8.89243825529958 54.4603843421256,8.98317617116409 54.5246820795681,9.02547284181166 54.4728350399211,8.87267440432166 54.4052903696308,8.6728131265464 54.3996967579173,8.64901555100446 54.3797533129472,8.69232258943441 54.3556849402006,8.60151871760515 54.3394748172934,8.67435849716587 54.2787598045237,8.83596236462533 54.2852219110427,8.82708991685267 54.1436175914725,8.9252784177056 54.1324774641255,8.98549016320235 54.0601272954847,8.80477317390674 54.0234387992453,8.97026041875134 53.8921962181832,9.22499795426208 53.8876632898983,9.39929370172331 53.8260787566815,9.36757812186746 53.8085559106128,9.02923846972728 53.8435771089456,3.39999999127662 55.8349999975627),(8.57678215277308 54.6962008498883,8.58869296938163 54.7409833076179,8.53734344717126 54.7558715398162,8.39467654070172 54.7118344399699,8.57678215277308 54.6962008498883),(8.36057455437833 54.710750794157,8.27325346673514 54.6620853835343,8.39715340416486 54.6140812860495,8.36057455437833 54.710750794157)))",NSee_NOst
2,DE19,"MULTIPOLYGON(((14.0917963260001 54.8799803750001,14.1727777780001 54.8124999990001,14.4141666670001 54.8124999990001,14.4141666670001 54.658333332,14.7500000000001 54.4999999990001,14.352222222 54.168888888,14.204560815 54.1276990490001,14.2263219777456 53.9286434380679,14.0162166013335 54.0538918476778,13.8721251884311 54.0980534139983,13.8122384777306 54.1695580080947,13.7495759070729 54.1589525138063,13.8033841418818 54.1095658784972,13.8115654653648 54.1005159984008,13.8589411027441 54.0481108051988,13.8592578442301 54.0477940637128,13.9263823777665 54.0162266642902,13.9111904215861 54.0639943289026,13.9640735627007 54.044992448743,14.0430548443745 53.9995696716645,14.0224012248878 53.9625249062923,13.9836818228433 53.9621003001442,13.9596020329984 53.9339922862952,13.9499695037924 53.9588700026956,13.9650298983345 53.9897998127666,13.9059546910791 53.9895433344227,13.9379728305019 53.9089526362843,13.8837972012728 53.8519023705962,14.2125717199712 53.8663320678119,14.2671812982711 53.7431000591708,14.1812024561812 53.7352250891749,13.8157109197024 53.8436775438948,13.9141062427124 53.9218574571537,13.7121858760957 54.1692609984023,13.4859882830441 54.1227780500091,13.4894044538581 54.0838457814916,13.3832667429944 54.1431574367801,13.4060513175594 54.1692418290314,13.3497889638151 54.1895720269244,13.2912290976307 54.2340345962741,13.1427658612316 54.2536547012883,13.1328730482061 54.2794149323824,13.138935062136 54.3186572708267,13.1855013122691 54.3000190418092,13.1929753396307 54.2970902305932,13.2783087297283 54.2765351108405,13.2984504247092 54.2671201477693,13.3933409181381 54.2209294340369,13.4173719006778 54.2558242955719,13.3460703005146 54.2916906050045,13.4546255738216 54.336092716622,13.6821486150056 54.3498919645544,13.6098035772429 54.3166038418288,13.6454039946253 54.2975606879328,13.7076614315737 54.2687438550446,13.7671736408826 54.3401726024172,13.5700900896161 54.4598685334209,13.679808603233 54.5624855190228,13.4377409506193 54.5922699361678,13.3772383938953 54.635558806118,13.4290966021352 54.6848830074075,13.2506128821444 54.6604591520155,13.2065476735837 54.6084950306244,13.2880019475093 54.6270038341632,13.2391164552759 54.5679683747108,13.3703301570784 54.6145821112732,13.446130971896 54.5516012568915,13.5127791811034 54.5651763583026,13.5046649949833 54.4830554041447,13.4125825363042 54.4937686529536,13.3876697962913 54.531256598577,13.3457080249655 54.5204860792575,13.3358707112163 54.548454721318,13.3035500895078 54.5140612824543,13.2424392007058 54.5394140870988,13.1783888862943 54.5190924128741,13.2701126992115 54.4798886539301,13.1497401687884 54.4290845624114,13.2118617448859 54.4299440742774,13.2603374387384 54.3804538416804,13.1299317262461 54.3720927359048,13.0160573522965 54.4399164397143,12.8096636085459 54.3436010896185,12.7864918144738 54.3964447076342,12.6764398961242 54.3705786584692,12.5858039250892 54.3562330100812,12.5581914493376 54.3586805989249,12.5357022030031 54.3384292634926,12.4093557997418 54.2800392194317,12.4596697393344 54.24795022266,12.3636474305326 54.2658316559135,12.4361383502096 54.3790888039401,12.5772119992598 54.4039680442441,12.6380816088345 54.4255124039885,12.69316001478 54.4322540567246,12.9218838124346 54.4545702573141,12.5609181531553 54.4547272572569,12.5221221218691 54.486566149187,12.3408717651008 54.3005480712676,12.100993420672 54.1692882059012,11.6829368825155 54.1532711796384,11.5525196752292 54.0926865009637,11.531759690276 54.0491826615334,11.5185274237136 54.0302860163357,11.4604359942941 53.8954291956384,11.3344594594682 53.9589748192875,11.1816027488554 54.0147917958557,11.0672246918418 53.9803247479995,10.8950976077387 53.9245481771567,10.878836860777 53.9859474726172,10.7518465952824 54.0370792541197,10.8006896726653 54.098827439703,10.8775151963814 54.0880178150139,11.0934131163235 54.1986671294326,11.0719180947604 54.342246304394,11.1308737217992 54.3874446185486,10.9312052421293 54.3819399674059,10.7069744651265 54.3050364585304,10.321948338305 54.4357476507409,10.2260610658154 54.4139055866178,10.174162084864 54.3457453836949,10.1520830224718 54.3633265179283,10.1993827449286 54.4555615420792,10.1385755504065 54.4827171138728,9.8675516487008 54.4481197494792,9.83285390660988 54.4735592487048,9.99832889132717 54.5216548259259,10.0432112883576 54.6595615492769,9.90923864973608 54.7999882808444,9.90537429904697 54.7633428861923,9.85186632332988 54.7544731288246,9.74977673778527 54.8223140780043,9.81096219700004 54.8442991040001,10.1605897470001 54.7773591860001,10.374333333 54.620944444,10.660361111 54.5443888880001,10.90425 54.637388888,11.157833333 54.6221388880001,11.321583333 54.569888888,11.6707500000001 54.364833332,11.940444444 54.366805555,12.112083333 54.411083332,12.44325 54.6877499990001,12.934 54.833805555,13.147958642 55.008304681,13.7856666700001 55.0213611090001,13.9928360060001 54.9624422160001,14.0917963260001 54.8799803750001),(11.2257998036186 54.5050317305643,11.0662742788266 54.5357237811118,11.004256858943 54.4490024366306,11.0951164703041 54.4454527045705,11.1469380157258 54.4172786123079,11.3126628272912 54.402258422691,11.2257998036186 54.5050317305643),(13.1268650526961 54.6199597598526,13.0764349362123 54.5982226180731,13.0638592088949 54.4580398926138,13.1114218350379 54.5846685025186,13.1721129582282 54.5690478204718,13.1268650526961 54.6199597598526)),((14.2836812576358 53.6825039777739,14.2148066611699 53.7031428015555,14.2671812982711 53.7431000591708,14.2836812576358 53.6825039777739)),((9.44677466270842 54.8255531125663,9.59709044600004 54.893411729,9.74977673778527 54.8223140780043,9.60570043793449 54.8105016005739,9.43669717851606 54.7887440925156,9.44677466270842 54.8255531125663)))",Osee_gesamt
3,DE18,"MULTIPOLYGON(((12.1352760472055 48.7659121349809,12.2632969757819 48.8620455560657,12.3721766520197 48.846621737542,12.4318374064113 48.8777208112135,12.438034431852 48.9747528961601,12.4841894975189 48.9761917698073,12.4912740332098 49.0180564050804,12.4189368253325 49.0418510090801,12.4204070645015 49.0960715141284,12.3217566342552 49.0905945051909,12.3456026201554 49.103366987977,12.3097292174156 49.1567671515267,12.3599127756598 49.2287405385506,12.4065833455682 49.2213409904999,12.4164391610036 49.253944249578,12.4792700673442 49.2725429824309,12.5102487285288 49.3158612106634,12.4819174985002 49.3197746092951,12.4853258697804 49.3939452048641,12.6259792271786 49.4906244140019,12.7788102449219 49.3480785373624,13.0291092816535 49.3043480445026,13.1827916831489 49.1344784114124,13.3971472007692 49.0510099951647,13.42618854144 48.972501805747,13.4990677925777 48.9411621317747,13.5801251572614 48.9707245641221,13.67160241683 48.8800714384228,13.7379293475304 48.885847815267,13.8395844448976 48.7676279424764,13.7949171750733 48.7149282714246,13.8375762933532 48.7006674068354,13.825618496854 48.6183136716684,13.7273594513446 48.5130082054944,13.508992163065 48.5906015495068,13.4380549670405 48.5577420696562,13.4391307300031 48.4304416036845,13.331088639454 48.3243551141034,13.0223923558344 48.2579740054828,12.7582585909115 48.1263251856753,12.7597192098913 48.0750503911232,13.0032945825703 47.8503116903777,12.9050468659262 47.7236434174644,13.0807939541323 47.6870241424801,13.098660589151 47.6354070627056,13.0062460611279 47.4639892476883,12.7944793451753 47.5566297244766,12.8246137104099 47.6121040807953,12.7590126322265 47.650903887495,12.7784056501616 47.6608331644372,12.7811150449241 47.6741413566305,12.6074152462632 47.6737133235034,12.4992164294649 47.6250170027381,12.4401264648475 47.6951725459478,12.2551894967473 47.6792949910324,12.2569722806872 47.7430071691569,12.1625984507615 47.701129775731,12.2038819466584 47.6068097337335,11.6371390997145 47.594259037249,11.5724522309813 47.5145097688101,11.437108055176 47.5158535557383,11.383809621205 47.4722076984145,11.4214539266486 47.4447142681266,11.3381243681945 47.4497173072029,11.2728918538071 47.3978525698871,11.2250017516899 47.3952727808139,11.2534107545051 47.4282438028845,11.2069104135678 47.4338012073224,10.9794418710364 47.3969451367243,10.9370545250573 47.4814664562964,10.8710429373426 47.4818817773431,10.9183968786173 47.5173388854436,10.8728259377959 47.5724588786742,10.9527856968375 47.6162653641062,10.9151515615254 47.6605925602319,10.7780990509372 47.662223118431,10.8291041295953 47.7277962980865,10.7301137779264 47.6810713556692,10.7158884799292 47.7054804626057,10.7387153898233 47.765641622718,10.7827728522733 47.7752441740265,10.7483345625747 47.854784514211,10.8264580636045 47.9952607572783,10.7563597494647 48.0403458542189,10.8162685288469 48.1020703866215,10.7858130213294 48.1499238390156,10.8488690257482 48.1477909757413,10.9034109087322 48.2366766084094,11.0592187389781 48.1961416089153,11.0446050742198 48.2546516695133,11.1154418991869 48.2672608587188,11.122083765794 48.3163849717804,11.1736466795295 48.3357353252358,11.178249584419 48.4174661588706,11.3116748722343 48.452272801957,11.3139042735876 48.5163881357304,11.3556895613333 48.5577508800963,11.3453008120188 48.6065000886175,11.4387300811123 48.6468658328785,11.4574202735368 48.6918525459493,11.5533260290084 48.7413304204001,11.6029822999214 48.8137557613261,11.6709663252727 48.7741700223952,11.7360750973945 48.7905459191065,11.6991532687551 48.8388151906162,11.7435245088753 48.8741670696772,11.728495774393 48.9300843434509,11.6022417394854 48.9491367451461,11.613725627547 49.008439085577,11.6903552917587 49.0216308583065,11.7705613535294 48.9818484463659,11.8631761872142 49.0224846197855,11.927474776768 48.9457972019209,12.0322056130117 48.960727115935,12.1327340334925 48.8805718141949,12.0968651602713 48.7888222962778,12.1352760472055 48.7659121349809)))",Bay_SOst
4,DE17,"MULTIPOLYGON(((9.66361914958157 50.2337334612789,9.65239601494695 50.2696700679034,9.74588111090452 50.3104079541785,9.76206398954571 50.4258674796728,9.8831007817249 50.3988934411119,10.033485227787 50.4811210704208,10.1194082943936 50.5642247417785,10.3305822358085 50.4942765328629,10.394493696808 50.3936520320308,10.6005502959514 50.3336880270448,10.6120472702686 50.2241384404549,10.716645149805 50.2048189566393,10.7321677742759 50.2518379443116,10.8476525550456 50.2450209966537,10.7124551408933 50.3546437826088,10.8727468279839 50.3967944810284,10.9857807256141 50.3473205239435,11.1153049099371 50.3670069014389,11.1591973580921 50.3303919909477,11.1459228271738 50.2849564680169,11.2522981620244 50.2690209587292,11.2842528795886 50.3603074320229,11.2471155396351 50.4773038282565,11.3465690748898 50.521535024495,11.4292787475186 50.512232881871,11.4206306780816 50.4433664826334,11.4815679540014 50.4316216903756,11.6668188892085 50.3590651384409,11.9347296810863 50.4236637936294,11.9771709402273 50.3514831108866,12.1255608372463 50.3076171431789,12.1399208281761 50.2775748511532,12.0907598440588 50.2523843924699,12.1974541441222 50.1988386781964,12.1996069203855 50.1111927802286,12.2609121082005 50.0584303531358,12.4674312816581 49.9928519344219,12.499541529609 49.9720162524767,12.475514391309 49.9379185256623,12.5483492923106 49.9193032982424,12.4727231700325 49.7859377804166,12.400717371402 49.7538488675524,12.5216382143961 49.686761826336,12.5281685242364 49.6181838535825,12.6390825311851 49.5301769402084,12.6259792271786 49.4906244140019,12.4853258697804 49.3939452048641,12.4819174985002 49.3197746092951,12.5102487285288 49.3158612106634,12.4792700673442 49.2725429824309,12.4164391610036 49.253944249578,12.4065833455682 49.2213409904999,12.3599127756598 49.2287405385506,12.3097292174156 49.1567671515267,12.3456026201554 49.103366987977,12.3217566342552 49.0905945051909,12.4204070645015 49.0960715141284,12.4189368253325 49.0418510090801,12.4912740332098 49.0180564050804,12.4841894975189 48.9761917698073,12.438034431852 48.9747528961601,12.4318374064113 48.8777208112135,12.3721766520197 48.846621737542,12.2632969757819 48.8620455560657,12.1352760472055 48.7659121349809,12.0968651602713 48.7888222962778,12.1327340334925 48.8805718141949,12.0322056130117 48.960727115935,11.927474776768 48.9457972019209,11.8631761872142 49.0224846197855,11.7705613535294 48.9818484463659,11.6903552917587 49.0216308583065,11.613725627547 49.008439085577,11.6022417394854 48.9491367451461,11.728495774393 48.9300843434509,11.7435245088753 48.8741670696772,11.6991532687551 48.8388151906162,11.7360750973945 48.7905459191065,11.6709663252727 48.7741700223952,11.6029822999214 48.8137557613261,11.5533260290084 48.7413304204001,11.4574202735368 48.6918525459493,11.2565281134731 48.779415269435,11.1207238036149 48.8128752920733,11.0563376647395 48.7900304935718,10.9818143677739 48.8624162279831,10.8676581748331 48.875586302729,10.8089107813109 48.9062892332511,10.817673347464 48.9494635618519,10.6760801213039 48.9101844983627,10.6921865590594 48.9598939535823,10.5955370317523 49.0345166675641,10.4014799970478 48.9745231690827,10.3502565843646 49.0284220702834,10.2518442778663 49.0392739907536,10.2505967095972 49.0928151229256,10.2049976487116 49.0981190007274,10.248022910292 49.14928110669,10.1248992730518 49.1997368589131,10.1098750366342 49.2582980297621,10.1566202939567 49.2807589077356,10.1073182852683 49.3787849071478,10.1616982402259 49.3954939800615,10.0947414435373 49.4478985676943,10.1213230950775 49.5110462042901,10.0614275061185 49.5451384543518,10.0207901695833 49.4861475155715,9.95188174049538 49.4803642535248,9.91374058622332 49.4932529886159,9.91243819970174 49.5859084012958,9.81154499764441 49.5556826303292,9.87280826421724 49.6100761698828,9.79999375793546 49.7309432384204,9.65349645916728 49.6871372008725,9.62544912535259 49.7037367381989,9.648736202618 49.7914776492678,9.56180983562193 49.7806167815285,9.56225639612778 49.7445411045072,9.42281587506422 49.7893196468213,9.29637172101 49.7387118011501,9.37484467097703 49.7286355020594,9.3574092364546 49.7042882923905,9.41868082653565 49.7118983000708,9.41643995220922 49.6538823388544,9.30408305809124 49.654944252062,9.23870153728172 49.5812915378216,9.06638137292367 49.6023651270545,9.08963835070666 49.6933457211067,9.17673631800646 49.786211911995,9.09087962105552 49.7906550094642,9.08473087058065 49.8475063817948,9.03765196173822 49.8425642935404,9.04882026017001 49.9922656011852,9.03184494859065 50.0387346277183,8.99292322802242 50.0662234591097,9.0182610401043 50.1116042073505,9.11745703555088 50.1266240413936,9.14921088999704 50.0906394917519,9.22186609064511 50.1494173132291,9.37563943237101 50.1296606067625,9.41311084523895 50.0840598797276,9.51246415452766 50.0943556554948,9.49885533975461 50.2410241547159,9.66361914958157 50.2337334612789)))",Bay_Nord
5,DE16,"MULTIPOLYGON(((8.6618283668868 51.8528472271978,8.74838714189624 51.8586731478502,8.79025190917998 51.7979707583403,8.95467136874582 51.7890434316761,8.95295105923761 51.836574779887,9.12604926049622 51.9112197623265,9.13580846660889 51.8682117204868,9.20948004460521 51.8526101328655,9.45964873490506 51.8627974271802,9.44815688162512 51.7947994092308,9.37550034551278 51.7440111645944,9.38229053578002 51.6466462717735,9.62599928368155 51.6369139676429,9.68533080210855 51.5820165124547,9.74312857723337 51.6144994050051,10.1139346326367 51.6137589948441,10.160511513265 51.6463967095266,10.3140479013286 51.6085849321889,10.3021933220035 51.5674820031835,10.3718790575051 51.5540179953812,10.2996698263783 51.4938960925478,10.1901935348174 51.4806644666818,10.1529399079514 51.4302597569688,10.0466725231212 51.4367628187026,9.92329327518222 51.3680431208579,9.93993473671214 51.306862012463,10.0599161868743 51.2758654871302,10.06867343389 51.2265628199483,10.235776989144 51.1866951601576,10.1999590218743 51.1129720752724,10.1405901569358 51.0584913869232,10.1873129398079 51.0061482258238,10.0364004277469 51.0123761943084,10.0194702174331 50.9807080775338,10.0623459387304 50.9437835448631,9.95008658717258 50.9422502543319,10.0598037035913 50.8853925625563,10.0230545237881 50.8316314240869,9.95225280256931 50.8213745066623,9.87732047514115 50.638715174217,9.94910784920032 50.664142542874,10.0829648415445 50.6337053447052,10.033485227787 50.4811210704208,9.8831007817249 50.3988934411119,9.76206398954571 50.4258674796728,9.74588111090452 50.3104079541785,9.65239601494695 50.2696700679034,9.66361914958157 50.2337334612789,9.50117464449771 50.2434739082503,9.51246415452766 50.0943556554948,9.41311084523895 50.0840598797276,9.37563943237101 50.1296606067625,9.22186609064511 50.1494173132291,9.14921088999704 50.0906394917519,9.12020439765154 50.126495241928,9.0182610401043 50.1116042073505,8.99292322802242 50.0662234591097,8.88489724736751 50.080045859112,8.88657713332976 50.1248580072149,8.81796500325805 50.13350958741,8.83869050014625 50.0638739047534,8.76357210121953 50.0469562875399,8.51884507488595 50.0205694449705,8.55295100692158 50.0666081159425,8.47597650830966 50.10875186876,8.60076704216986 50.157289819628,8.35543057253311 50.1871137550117,8.40939014235174 50.266564720551,8.31519369431001 50.3403758777529,8.46721499004759 50.4150484544955,8.43981284840151 50.4697196646658,8.39298273786938 50.4566757865884,8.25802843331766 50.5741926130603,8.16245359412592 50.5776658497071,8.12601867235628 50.6100931364087,8.12577674284463 50.6858140489725,8.16682898997619 50.7357106772504,8.12551194106497 50.788355906155,8.26983546312718 50.8811995449429,8.35860017594449 50.8606900318517,8.45644109188103 50.9165305213439,8.4596654494989 50.9666502468631,8.53878217792787 51.0194484295389,8.50802276015045 51.0853875126797,8.71965531613971 51.1103261527037,8.69216180353728 51.1328341398647,8.76819437620163 51.2088736823426,8.73658531504097 51.262219701452,8.58935731412044 51.2500112795174,8.56505699781928 51.2866658015859,8.60504833707813 51.3236948687053,8.67972308011701 51.3731172834659,8.95152991113222 51.4134927822412,8.8903766078204 51.4819282762333,8.96967676203703 51.510990093895,8.8921229457061 51.5476160930616,8.8146101455773 51.5395336729113,8.83569277309051 51.4964334477991,8.76681020511027 51.4473014743754,8.54793119763406 51.4678127102872,8.4866112994868 51.5327590362518,8.4880209491285 51.586245634456,8.58599860149736 51.6154445087643,8.57322870371327 51.6605571810501,8.40383285059411 51.7189297807096,8.40937159790062 51.7489236125766,8.637333737035 51.8770941185479,8.6618283668868 51.8528472271978)))",Hes_NRW_Nied
6,DE15,"MULTIPOLYGON(((10.5612269877314 52.0040659381089,10.6513037455272 51.9575610765642,10.6132604837822 51.9394678717218,10.6493221255824 51.8891049329241,10.5741743357033 51.8111265636556,10.7013719924155 51.6421876420803,10.6382099918183 51.619437033757,10.656796165644 51.5583016450371,10.3700233944904 51.5875364759021,10.3718790575051 51.5540179953812,10.3021933220035 51.5674820031835,10.3140479013286 51.6085849321889,10.160511513265 51.6463967095266,10.1139346326367 51.6137589948441,9.74312857723337 51.6144994050051,9.68533080210855 51.5820165124547,9.62599928368155 51.6369139676429,9.38229053578002 51.6466462717735,9.37550034551278 51.7440111645944,9.44815688162512 51.7947994092308,9.45964873490506 51.8627974271802,9.20948004460521 51.8526101328655,9.13580846660889 51.8682117204868,9.1278906783961 51.9114209686345,8.95295105923761 51.836574779887,8.95467136874582 51.7890434316761,8.79025190917998 51.7979707583403,8.74838714189624 51.8586731478502,8.6806766486558 51.9177086078273,8.50598845431547 51.9149697776259,8.37767736955802 51.9728521294475,8.45563895516203 51.9981708170715,8.42029702309338 52.0437482881029,8.47153864518158 52.1007490089533,8.40493705892189 52.1114888874131,8.51743732429542 52.1849504487229,8.44239179371417 52.2133068151791,8.47214914404921 52.3153640944646,8.43941036578003 52.3627125709388,8.31403874252635 52.4057282429939,8.41814499459411 52.4442022966273,8.50884853121028 52.5146933750522,8.65255012365662 52.531443427433,8.70300888651784 52.5004380522233,8.89298302653629 52.552800188177,8.87173362155838 52.6208554388489,9.01898985151318 52.6660558205345,9.00743619004469 52.709930167548,9.06466122306146 52.7658565794687,9.0345119753398 52.8387491592559,9.11599719104889 52.8969526786585,9.16679941272452 52.9095785674228,9.22050705907614 52.8472516805065,9.19387043251825 52.8148884434245,9.29307013325651 52.8175174069508,9.34183827384577 52.772430922606,9.36094632894237 52.8031374933902,9.39032832930875 52.8327116527923,9.41795292910158 52.9014445776813,9.51252644266314 52.9488159396756,9.58525979914603 52.9250467817721,9.67845579384474 52.98109195564,9.60794743096105 53.0544703612981,9.64620099044248 53.0898031302935,9.62532977024539 53.1151788104864,9.67229885445093 53.1611477236443,9.75839467738793 53.1678462987789,9.68259981181826 53.2194820360273,10.0012435096459 53.1735626352143,10.1175800531071 53.105557126928,10.0360900504374 53.0620625796011,10.0830370347791 53.0430031647419,10.3893446746858 53.1135641969192,10.5090270953485 53.2038723191401,10.5426210191861 53.1734300124843,10.6585290960172 53.18953224348,10.6324796977033 53.1591286837624,10.744631040008 53.1229630529567,10.9077821242904 53.1491801877749,10.8623626638007 53.2500671436659,11.084083345113 53.1388484845091,11.1915272200003 53.1564674220427,11.3388671519688 53.055098938703,11.4483794064325 53.0783815801063,11.5977845069954 53.035926368151,11.5124905639273 53.0074449254817,11.5050267594957 52.941032666524,11.3142501030919 52.8782363173954,11.0020757879378 52.9114766758689,10.9396335191491 52.8533355088563,10.7646972334682 52.840479266758,10.7966967905754 52.7143263895558,10.9214119390135 52.6104370805806,10.9769679981525 52.6241416162919,10.937575735386 52.5673996510649,11.008781743798 52.4967476435453,10.9337457282355 52.4609521250973,11.0744798247205 52.3744032638079,10.983673923985 52.3416864599501,11.08624411879 52.228633835941,11.0136465889912 52.1995561893743,11.0603369615961 52.1723874063569,11.0441351717107 52.1336655023561,10.9421597873375 52.1030902817922,10.9644145969633 52.0566431583737,10.687385236812 52.0481382046354,10.5612269877314 52.0040659381089)))",Nied_Ost_NRW
